system:index,NDVI,date,doy,latitude,longitude,year,.geo
2023_01_21_226,0.0013353232,2023-01-21,20,41.34045603307243,-73.94571835246292,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94571835246292,41.34045603307243]}"
2023_01_21_227,0.0040125484,2023-01-21,20,41.34045603307243,-73.93972925365043,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93972925365043,41.34045603307243]}"
2023_01_21_228,0.0062741954,2023-01-21,20,41.34045603307243,-73.9337401548379,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9337401548379,41.34045603307243]}"
2023_01_21_229,0.0062741954,2023-01-21,20,41.34045603307243,-73.9277510560254,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9277510560254,41.34045603307243]}"
2023_01_21_230,0.0028928244,2023-01-21,20,41.34045603307243,-73.9217619572129,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9217619572129,41.34045603307243]}"
2023_01_21_231,0.0036681716,2023-01-21,20,41.34045603307243,-73.91577285840039,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91577285840039,41.34045603307243]}"
2023_01_21_232,0.0023536333,2023-01-21,20,41.34045603307243,-73.90978375958787,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90978375958787,41.34045603307243]}"
2023_01_21_233,0.0023536333,2023-01-21,20,41.34045603307243,-73.90379466077538,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90379466077538,41.34045603307243]}"
2023_01_21_234,-0.0027194067,2023-01-21,20,41.33595943011113,-73.99451151330382,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99451151330382,41.33595943011113]}"
2023_01_21_235,0.00821202,2023-01-21,20,41.33595943011113,-73.98852282796207,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98852282796207,41.33595943011113]}"
2023_01_21_236,0.003676692,2023-01-21,20,41.33595943011113,-73.98253414262034,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98253414262034,41.33595943011113]}"
2023_01_21_237,-0.0029081844,2023-01-21,20,41.33595943011113,-73.97654545727858,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97654545727858,41.33595943011113]}"
2023_01_21_238,-0.0029081844,2023-01-21,20,41.33595943011113,-73.97055677193684,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97055677193684,41.33595943011113]}"
2023_01_21_239,-0.0032972933,2023-01-21,20,41.33595943011113,-73.96456808659511,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96456808659511,41.33595943011113]}"
2023_01_21_240,0.0011991253,2023-01-21,20,41.33595943011113,-73.95857940125336,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95857940125336,41.33595943011113]}"
2023_01_21_241,0.0011991253,2023-01-21,20,41.33595943011113,-73.95259071591161,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95259071591161,41.33595943011113]}"
2023_01_21_242,0.0011285832,2023-01-21,20,41.33595943011113,-73.94660203056986,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94660203056986,41.33595943011113]}"
2023_01_21_243,0.0047365306,2023-01-21,20,41.33595943011113,-73.94061334522813,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94061334522813,41.33595943011113]}"
2023_01_21_244,0.0047365306,2023-01-21,20,41.33595943011113,-73.93462465988638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93462465988638,41.33595943011113]}"
2023_01_21_245,0.00886571,2023-01-21,20,41.33595943011113,-73.92863597454465,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92863597454465,41.33595943011113]}"
2023_01_21_246,0.0033258672,2023-01-21,20,41.33595943011113,-73.9226472892029,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9226472892029,41.33595943011113]}"
2023_01_21_247,0.0033258672,2023-01-21,20,41.33595943011113,-73.91665860386115,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91665860386115,41.33595943011113]}"
2023_01_21_248,3.7636433E-4,2023-01-21,20,41.33595943011113,-73.9106699185194,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9106699185194,41.33595943011113]}"
2023_01_21_249,0.0024191774,2023-01-21,20,41.33595943011113,-73.90468123317767,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90468123317767,41.33595943011113]}"
2023_01_21_250,-0.0059332903,2023-01-21,20,41.33146282714983,-73.99539221781683,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99539221781683,41.33146282714983]}"
2023_01_21_251,-1.5448788E-4,2023-01-21,20,41.33146282714983,-73.98940394585189,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98940394585189,41.33146282714983]}"
2023_01_21_252,-1.5448788E-4,2023-01-21,20,41.33146282714983,-73.98341567388694,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98341567388694,41.33146282714983]}"
2023_01_21_253,3.870968E-4,2023-01-21,20,41.33146282714983,-73.97742740192199,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97742740192199,41.33146282714983]}"
2023_01_21_254,3.870968E-4,2023-01-21,20,41.33146282714983,-73.97143912995703,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97143912995703,41.33146282714983]}"
2023_01_21_255,-0.0049684835,2023-01-21,20,41.33146282714983,-73.96545085799211,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96545085799211,41.33146282714983]}"
2023_01_21_256,-0.0049684835,2023-01-21,20,41.33146282714983,-73.95946258602716,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95946258602716,41.33146282714983]}"
2023_01_21_257,3.5258447E-4,2023-01-21,20,41.33146282714983,-73.95347431406222,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95347431406222,41.33146282714983]}"
2023_01_21_258,0.0035792952,2023-01-21,20,41.33146282714983,-73.94748604209728,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94748604209728,41.33146282714983]}"
2023_01_21_259,0.0035792952,2023-01-21,20,41.33146282714983,-73.94149777013232,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94149777013232,41.33146282714983]}"
2023_01_21_260,0.0052401745,2023-01-21,20,41.33146282714983,-73.93550949816738,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93550949816738,41.33146282714983]}"
2023_01_21_261,0.00886571,2023-01-21,20,41.33146282714983,-73.92952122620244,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92952122620244,41.33146282714983]}"
2023_01_21_262,0.00886571,2023-01-21,20,41.33146282714983,-73.9235329542375,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9235329542375,41.33146282714983]}"
2023_01_21_263,0.0056541753,2023-01-21,20,41.33146282714983,-73.91754468227256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91754468227256,41.33146282714983]}"
2023_01_21_264,0.0036368724,2023-01-21,20,41.33146282714983,-73.9115564103076,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9115564103076,41.33146282714983]}"
2023_01_21_265,0.0024191774,2023-01-21,20,41.33146282714983,-73.90556813834266,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90556813834266,41.33146282714983]}"
2023_01_21_266,0.0041841003,2023-01-21,20,41.32696622418853,-73.99627325648055,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99627325648055,41.32696622418853]}"
2023_01_21_267,0.0041841003,2023-01-21,20,41.32696622418853,-73.99028539779846,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99028539779846,41.32696622418853]}"
2023_01_21_268,-0.005561917,2023-01-21,20,41.32696622418853,-73.98429753911638,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98429753911638,41.32696622418853]}"
2023_01_21_269,0.0044175186,2023-01-21,20,41.32696622418853,-73.9783096804343,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9783096804343,41.32696622418853]}"
2023_01_21_270,0.0036324658,2023-01-21,20,41.32696622418853,-73.9723218217522,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9723218217522,41.32696622418853]}"
2023_01_21_271,-0.0011515275,2023-01-21,20,41.32696622418853,-73.96633396307011,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96633396307011,41.32696622418853]}"
2023_01_21_272,-0.0011515275,2023-01-21,20,41.32696622418853,-73.96034610438802,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96034610438802,41.32696622418853]}"
2023_01_21_273,3.5258447E-4,2023-01-21,20,41.32696622418853,-73.95435824570593,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95435824570593,41.32696622418853]}"
2023_01_21_274,3.5258447E-4,2023-01-21,20,41.32696622418853,-73.94837038702386,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94837038702386,41.32696622418853]}"
2023_01_21_275,0.0043957625,2023-01-21,20,41.32696622418853,-73.94238252834177,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94238252834177,41.32696622418853]}"
2023_01_21_276,0.0016318539,2023-01-21,20,41.32696622418853,-73.93639466965968,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93639466965968,41.32696622418853]}"
2023_01_21_277,0.0016318539,2023-01-21,20,41.32696622418853,-73.9304068109776,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9304068109776,41.32696622418853]}"
2023_01_21_278,0.006045414,2023-01-21,20,41.32696622418853,-73.92441895229551,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92441895229551,41.32696622418853]}"
2023_01_21_279,0.0056541753,2023-01-21,20,41.32696622418853,-73.91843109361344,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91843109361344,41.32696622418853]}"
2023_01_21_280,0.0034587118,2023-01-21,20,41.32696622418853,-73.91244323493135,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91244323493135,41.32696622418853]}"
2023_01_21_281,0.00323392,2023-01-21,20,41.32696622418853,-73.90645537624926,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90645537624926,41.32696622418853]}"
2023_01_21_282,0.0026160402,2023-01-21,20,41.32696622418853,-73.90046751756715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90046751756715,41.32696622418853]}"
2023_01_21_283,0.004166982,2023-01-21,20,41.32246962122723,-73.99715462927354,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99715462927354,41.32246962122723]}"
2023_01_21_284,0.006895663,2023-01-21,20,41.32246962122723,-73.9911671837804,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9911671837804,41.32246962122723]}"
2023_01_21_285,-0.0025430503,2023-01-21,20,41.32246962122723,-73.98517973828724,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98517973828724,41.32246962122723]}"
2023_01_21_286,-0.0025430503,2023-01-21,20,41.32246962122723,-73.97919229279411,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97919229279411,41.32246962122723]}"
2023_01_21_287,0.0034507455,2023-01-21,20,41.32246962122723,-73.97320484730096,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97320484730096,41.32246962122723]}"
2023_01_21_288,0.0057869707,2023-01-21,20,41.32246962122723,-73.96721740180782,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96721740180782,41.32246962122723]}"
2023_01_21_289,0.0028592742,2023-01-21,20,41.32246962122723,-73.96122995631467,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96122995631467,41.32246962122723]}"
2023_01_21_290,-4.4033467E-4,2023-01-21,20,41.32246962122723,-73.95524251082152,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95524251082152,41.32246962122723]}"
2023_01_21_291,-4.4033467E-4,2023-01-21,20,41.32246962122723,-73.94925506532837,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94925506532837,41.32246962122723]}"
2023_01_21_292,0.0043957625,2023-01-21,20,41.32246962122723,-73.94326761983524,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94326761983524,41.32246962122723]}"
2023_01_21_293,0.0043982407,2023-01-21,20,41.32246962122723,-73.93728017434209,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93728017434209,41.32246962122723]}"
2023_01_21_294,0.0043982407,2023-01-21,20,41.32246962122723,-73.93129272884894,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93129272884894,41.32246962122723]}"
2023_01_21_295,0.0052795033,2023-01-21,20,41.32246962122723,-73.92530528335578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92530528335578,41.32246962122723]}"
2023_01_21_296,0.0052795033,2023-01-21,20,41.32246962122723,-73.91931783786265,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91931783786265,41.32246962122723]}"
2023_01_21_297,0.0034587118,2023-01-21,20,41.32246962122723,-73.9133303923695,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9133303923695,41.32246962122723]}"
2023_01_21_298,0.0068478645,2023-01-21,20,41.32246962122723,-73.90734294687637,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90734294687637,41.32246962122723]}"
2023_01_21_299,0.0068478645,2023-01-21,20,41.32246962122723,-73.90135550138321,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90135550138321,41.32246962122723]}"
2023_01_21_300,6.9567905E-4,2023-01-21,20,41.31797301826593,-73.99803633617438,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99803633617438,41.31797301826593]}"
2023_01_21_301,0.006895663,2023-01-21,20,41.31797301826593,-73.99204930377627,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99204930377627,41.31797301826593]}"
2023_01_21_302,0.0010690899,2023-01-21,20,41.31797301826593,-73.98606227137817,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98606227137817,41.31797301826593]}"
2023_01_21_303,0.0010690899,2023-01-21,20,41.31797301826593,-73.98007523898008,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98007523898008,41.31797301826593]}"
2023_01_21_304,3.480198E-4,2023-01-21,20,41.31797301826593,-73.97408820658198,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97408820658198,41.31797301826593]}"
2023_01_21_305,3.480198E-4,2023-01-21,20,41.31797301826593,-73.96810117418389,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96810117418389,41.31797301826593]}"
2023_01_21_306,0.0040066573,2023-01-21,20,41.31797301826593,-73.96211414178578,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96211414178578,41.31797301826593]}"
2023_01_21_307,0.0040066573,2023-01-21,20,41.31797301826593,-73.95612710938768,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95612710938768,41.31797301826593]}"
2023_01_21_308,-0.0017263704,2023-01-21,20,41.31797301826593,-73.95014007698958,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95014007698958,41.31797301826593]}"
2023_01_21_309,0.0016039105,2023-01-21,20,41.31797301826593,-73.94415304459149,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94415304459149,41.31797301826593]}"
2023_01_21_310,0.0016039105,2023-01-21,20,41.31797301826593,-73.93816601219339,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93816601219339,41.31797301826593]}"
2023_01_21_311,0.0066352105,2023-01-21,20,41.31797301826593,-73.9321789797953,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9321789797953,41.31797301826593]}"
2023_01_21_312,0.008954382,2023-01-21,20,41.31797301826593,-73.92619194739719,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92619194739719,41.31797301826593]}"
2023_01_21_313,0.008954382,2023-01-21,20,41.31797301826593,-73.92020491499909,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92020491499909,41.31797301826593]}"
2023_01_21_314,0.009752632,2023-01-21,20,41.31797301826593,-73.91421788260101,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91421788260101,41.31797301826593]}"
2023_01_21_315,0.009752632,2023-01-21,20,41.31797301826593,-73.90823085020291,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90823085020291,41.31797301826593]}"
2023_01_21_316,0.0068478645,2023-01-21,20,41.31797301826593,-73.9022438178048,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9022438178048,41.31797301826593]}"
2023_01_21_317,0.0029808374,2023-01-21,20,41.313476415304635,-73.99891837716163,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99891837716163,41.313476415304635]}"
2023_01_21_318,0.00180675,2023-01-21,20,41.313476415304635,-73.99293175776471,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99293175776471,41.313476415304635]}"
2023_01_21_319,0.00180675,2023-01-21,20,41.313476415304635,-73.98694513836779,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98694513836779,41.313476415304635]}"
2023_01_21_320,0.0010690899,2023-01-21,20,41.313476415304635,-73.98095851897087,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98095851897087,41.313476415304635]}"
2023_01_21_321,-6.8226786E-5,2023-01-21,20,41.313476415304635,-73.97497189957396,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97497189957396,41.313476415304635]}"
2023_01_21_322,-6.8226786E-5,2023-01-21,20,41.313476415304635,-73.96898528017704,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96898528017704,41.313476415304635]}"
2023_01_21_323,9.979376E-4,2023-01-21,20,41.313476415304635,-73.96299866078012,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96299866078012,41.313476415304635]}"
2023_01_21_324,0.0040066573,2023-01-21,20,41.313476415304635,-73.9570120413832,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9570120413832,41.313476415304635]}"
2023_01_21_325,0.0037315877,2023-01-21,20,41.313476415304635,-73.95102542198627,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95102542198627,41.313476415304635]}"
2023_01_21_326,0.0037315877,2023-01-21,20,41.313476415304635,-73.94503880258937,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94503880258937,41.313476415304635]}"
2023_01_21_327,0.002076535,2023-01-21,20,41.313476415304635,-73.93905218319244,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93905218319244,41.313476415304635]}"
2023_01_21_328,0.0066352105,2023-01-21,20,41.313476415304635,-73.93306556379554,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93306556379554,41.313476415304635]}"
2023_01_21_329,0.0066352105,2023-01-21,20,41.313476415304635,-73.9270789443986,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9270789443986,41.313476415304635]}"
2023_01_21_330,0.0058699576,2023-01-21,20,41.313476415304635,-73.92109232500168,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92109232500168,41.313476415304635]}"
2023_01_21_331,0.008476893,2023-01-21,20,41.313476415304635,-73.91510570560477,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91510570560477,41.313476415304635]}"
2023_01_21_332,0.008476893,2023-01-21,20,41.313476415304635,-73.90911908620785,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90911908620785,41.313476415304635]}"
2023_01_21_333,0.009236284,2023-01-21,20,41.313476415304635,-73.90313246681094,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90313246681094,41.313476415304635]}"
2023_01_21_334,0.0059131836,2023-01-21,20,41.30897981234334,-73.9998007522139,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9998007522139,41.30897981234334]}"
2023_01_21_335,0.0059131836,2023-01-21,20,41.30897981234334,-73.99381454572432,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99381454572432,41.30897981234334]}"
2023_01_21_336,-0.00204654,2023-01-21,20,41.30897981234334,-73.98782833923475,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98782833923475,41.30897981234334]}"
2023_01_21_337,0.00588126,2023-01-21,20,41.30897981234334,-73.98184213274516,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98184213274516,41.30897981234334]}"
2023_01_21_338,0.00588126,2023-01-21,20,41.30897981234334,-73.97585592625558,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97585592625558,41.30897981234334]}"
2023_01_21_339,0.005260521,2023-01-21,20,41.30897981234334,-73.969869719766,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.969869719766,41.30897981234334]}"
2023_01_21_340,0.0016413624,2023-01-21,20,41.30897981234334,-73.96388351327641,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96388351327641,41.30897981234334]}"
2023_01_21_341,0.0016413624,2023-01-21,20,41.30897981234334,-73.95789730678683,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95789730678683,41.30897981234334]}"
2023_01_21_342,0.004599463,2023-01-21,20,41.30897981234334,-73.95191110029724,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95191110029724,41.30897981234334]}"
2023_01_21_343,0.005173306,2023-01-21,20,41.30897981234334,-73.94592489380767,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94592489380767,41.30897981234334]}"
2023_01_21_344,0.004886462,2023-01-21,20,41.30897981234334,-73.93993868731809,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93993868731809,41.30897981234334]}"
2023_01_21_345,0.004886462,2023-01-21,20,41.30897981234334,-73.93395248082851,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93395248082851,41.30897981234334]}"
2023_01_21_346,0.004802479,2023-01-21,20,41.30897981234334,-73.92796627433893,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92796627433893,41.30897981234334]}"
2023_01_21_347,0.0058699576,2023-01-21,20,41.30897981234334,-73.92198006784935,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92198006784935,41.30897981234334]}"
2023_01_21_348,0.0058699576,2023-01-21,20,41.30897981234334,-73.91599386135975,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91599386135975,41.30897981234334]}"
2023_01_21_349,0.008518138,2023-01-21,20,41.30897981234334,-73.91000765487017,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91000765487017,41.30897981234334]}"
2023_01_21_350,0.010036302,2023-01-21,20,41.30897981234334,-73.90402144838059,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90402144838059,41.30897981234334]}"
2023_01_21_351,0.0059131836,2023-01-21,20,41.30448320938204,-73.99469766763374,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99469766763374,41.30448320938204]}"
2023_01_21_352,-0.0015818235,2023-01-21,20,41.30448320938204,-73.98871187395768,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98871187395768,41.30448320938204]}"
2023_01_21_353,-0.0015818235,2023-01-21,20,41.30448320938204,-73.98272608028162,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98272608028162,41.30448320938204]}"
2023_01_21_354,7.800865E-4,2023-01-21,20,41.30448320938204,-73.97674028660555,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97674028660555,41.30448320938204]}"
2023_01_21_355,0.005260521,2023-01-21,20,41.30448320938204,-73.97075449292949,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97075449292949,41.30448320938204]}"
2023_01_21_356,0.005260521,2023-01-21,20,41.30448320938204,-73.96476869925343,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96476869925343,41.30448320938204]}"
2023_01_21_357,0.004249292,2023-01-21,20,41.30448320938204,-73.95878290557737,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95878290557737,41.30448320938204]}"
2023_01_21_358,0.0021453472,2023-01-21,20,41.30448320938204,-73.9527971119013,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9527971119013,41.30448320938204]}"
2023_01_21_359,0.005173306,2023-01-21,20,41.30448320938204,-73.94681131822523,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94681131822523,41.30448320938204]}"
2023_01_21_360,0.0036195163,2023-01-21,20,41.30448320938204,-73.94082552454917,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94082552454917,41.30448320938204]}"
2023_01_21_361,0.0036195163,2023-01-21,20,41.30448320938204,-73.93483973087311,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.93483973087311,41.30448320938204]}"
2023_01_21_362,0.003605581,2023-01-21,20,41.30448320938204,-73.92885393719703,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92885393719703,41.30448320938204]}"
2023_01_21_363,0.003605581,2023-01-21,20,41.30448320938204,-73.92286814352097,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.92286814352097,41.30448320938204]}"
2023_01_21_364,0.004881953,2023-01-21,20,41.30448320938204,-73.91688234984491,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91688234984491,41.30448320938204]}"
2023_01_21_365,0.00668693,2023-01-21,20,41.30448320938204,-73.91089655616884,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91089655616884,41.30448320938204]}"
2023_01_21_366,0.00668693,2023-01-21,20,41.30448320938204,-73.90491076249278,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90491076249278,41.30448320938204]}"
2023_01_22_0,0.06498097,2023-01-22,21,41.39891187156932,-73.99420571298887,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.99420571298887,41.39891187156932]}"
2023_01_22_1,0.06498097,2023-01-22,21,41.39891187156932,-73.9882112304943,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9882112304943,41.39891187156932]}"
2023_01_22_2,0.06461206,2023-01-22,21,41.39891187156932,-73.98221674799973,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.98221674799973,41.39891187156932]}"
2023_01_22_3,0.053694706,2023-01-22,21,41.39891187156932,-73.97622226550517,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.97622226550517,41.39891187156932]}"
2023_01_22_4,0.046191644,2023-01-22,21,41.39891187156932,-73.9702277830106,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9702277830106,41.39891187156932]}"
2023_01_22_5,0.046191644,2023-01-22,21,41.39891187156932,-73.96423330051603,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.96423330051603,41.39891187156932]}"
2023_01_22_6,0.042039976,2023-01-22,21,41.39891187156932,-73.95823881802146,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95823881802146,41.39891187156932]}"
2023_01_22_7,0.042039976,2023-01-22,21,41.39891187156932,-73.95224433552688,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.95224433552688,41.39891187156932]}"
2023_01_22_8,0.03798194,2023-01-22,21,41.39891187156932,-73.94624985303233,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94624985303233,41.39891187156932]}"
